token,user,verdict,validator,submission
b50c6a11-85e2-4439-8a35-fb189cc9089f,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,725b4516-e43e-4677-871f-0918f333eccb
479d9cb9-c02b-4123-97e4-49a66de5db55,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,1974a924-ba38-440c-8cde-1ce602b6ec12
bd28a0d3-e4af-41f8-a5b7-01add5bfd545,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,7c9be334-5d60-46a4-b220-14f046e26673
a85a80fd-803e-48d8-874e-d8f231936498,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,83b6873b-5f5e-41db-9106-30c670825e47
f2d335bd-ef6d-445e-8676-f92787e13862,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,028a1e07-3a60-4dfa-8035-c792366aa2ee
08a10513-1775-4715-9777-d134067a1f33,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,0fce98fd-62fb-4f3c-bf3a-1ed0b5ece22a
d9b62601-630d-40a3-8645-d18f63ad7ee2,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,1f3b6e8c-7885-4995-bd7f-62345f82b96c
6c1f8ab9-6ba1-4cf3-9805-3c299343a01a,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,08907b51-17ba-4eb5-a4a3-69a635c59839
be0307fd-cb45-45fe-b871-28df955e64bf,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,f60d39bd-6ac3-4dc5-bc45-f61eb0b08bfe
6aed88fc-b005-4c32-a453-c868be5e8a84,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,5c917fb3-ce78-47ce-9a2e-c4b4cd4307de
712c6d9d-05d3-4dac-b40b-4388c91e05d4,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,e4c23b56-aaa5-4b90-93c2-49799a8344ac
3f9d7d91-3140-4e84-844a-cf481af62b15,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv564,938759f3-f16c-4138-8734-3ee05baf4e5d
ad791808-e438-44fa-8489-1287c60cb210,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,93f6a725-8835-4d56-a58e-6ce30dedea00
07cd80ee-6df2-4ad0-99b1-70cd7d7cbe86,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,79a6c960-e5c1-4837-9bd5-5d904de905b0
6c476109-2b26-449e-b4e2-5757985614c8,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,99800429-57a2-4743-9cb6-7b22a1b5e02d
27db5e3b-65f1-405f-b02c-fce453392cfa,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,23b621f7-c4f7-4358-a3b5-0aaba23d0c6c
31b98b41-6fa8-4f49-94a9-001e02f20a61,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,373127fa-ec52-442e-958b-a1e6ccf783db
5fbf1f69-64eb-4803-8d58-21b58a957b45,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,2e1759b5-3f51-4356-8729-4b58769bfa5f
6936aeb3-f585-4a37-bb2b-2c3e97132103,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,5f67bc1c-c853-4e26-92c9-6016f071b297
4438b612-ac2a-4db8-936f-d1b8d82936c8,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,6beeb11a-90ba-48c3-ae9f-4611ed8a5748
34b83598-3714-49ed-974a-cff207ff19b8,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,6f6b7c91-3f83-4dd5-9834-5d386fee52c1
5ae1e7ce-cda9-41f2-aeb9-84dc73e68f94,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,79a8ae73-f752-4509-a1c3-4a0f523c63ff
9789795c-5e77-4bb9-b491-eff2135a9517,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,0d7f91be-39d1-49bf-adf0-49aba1e5420c
e08f8137-ad4d-4cfb-b7cc-0f89cd1479ed,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,f68106d0-e1c0-496a-9120-50434532dbfc
7b84fd0c-2877-4d93-ba0d-ec2564231d00,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv564,f5e95af3-e149-4ddf-9882-c96ddedac051
8e43f23a-1340-4f56-a3a5-27a69d5b983b,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,c151e299-928a-4d4a-9faf-0ab09d4e4628
73197b40-00b5-41f3-9e2a-eff7ba9cf4fa,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,919d899b-feee-4531-82fa-320058ccbf90
5af597de-8380-47d4-859e-b8d98e726e90,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,683b52c9-a877-4c69-8bd1-44fec36335de
f6147a02-afdb-4b26-aa5f-1451705c3242,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,ead4b11c-4fa5-420c-8e9f-053182db56f9
32d781fb-72fa-4f80-b6cd-3f77464d7958,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,810a08f7-e2a9-467e-9d1b-fa15e3baa00d
275aa4d2-dfbc-4f32-82c5-e1a9dc151da8,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,4fc406ee-dec9-4c20-a789-c6c173bb7380
4ceba7a9-11c1-4f36-875a-d06bc48ea4d7,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,1d37c034-b738-42a9-a563-0ee0fd88f249
fe274748-6ef8-49b5-bf17-d1db37c4528a,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,c67802fe-3244-4998-9dc3-0c9f5ec3b61c
f26e5218-143d-4693-b745-a759c92b4d47,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,20241c82-f805-49ae-a024-f89577e96866
9fdcefec-5264-4802-b5d4-e88223d5da75,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,c70fe3cf-135e-4368-b9a6-8166376bbe46
1b8bd32e-95f0-4bcf-a22f-99f549ff995b,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,751d19dc-2cf0-4af9-9bf8-fb0625ce5234
9339aaab-3b93-468d-97e1-d5fbc41a30c6,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,010cbb98-51e1-4007-9eed-99016700084a
903c6fac-0b21-43a1-b65b-bac77b67c683,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv564,287675a5-22e1-4175-95ea-8b6f1b8d8187
4903a784-1183-473f-be2d-ed89c792226e,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,31496a75-043f-49a5-8117-2667f1b8e308
04fff38b-9674-4929-ad85-40c6cf995e3d,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,bafd1b76-b012-4e3e-b592-821a211773f0
f6dfeb76-bf2f-4157-8bab-f04d778db565,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,81a3b30d-5455-48e7-805e-0ca01e3bef2d
aafa7527-18a0-467a-a482-b34e655d5c3f,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,3fd251c4-5b20-4214-a280-93025a999e77
8f0e55b0-30f9-4a05-bf68-ad39244ee595,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv564,244e9d6f-9788-4967-87a1-39e1bcb3458b
1895eb8b-4cfd-4a52-9ee6-722ad3153cef,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,ddfb222d-8ee1-4378-87d5-1919034761f3
5be290d0-9950-4d94-815f-5da7c85e14c3,node0gwfqp9q56yjh101ewzvc9yez720735,WRONG,bjv564,4500ce31-47f6-4904-a5ca-57ad3713d841
8fd87ce3-0ced-4136-86d0-0bb25b4d8eb2,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,f348c441-f28c-4f29-969d-ad06b7387785
b3f28e52-4d9f-4845-a3d2-a7e7e9677036,node0vvzr5i2unv5t1ekxcfys58jy46505,WRONG,bjv564,abcddd05-2045-4f91-a5a6-9dc65f936fc8
4f6f498b-3f25-4515-9ec6-72d9bff7864f,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,78ae70eb-2bef-48ef-9d61-5c5a10b1de4b
bc29a27a-4b20-450a-b55f-e5a9b238a589,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,0f5ba23c-a791-46fc-9903-320888a1ca08
02f35370-599e-4443-83a1-633df11c5ea5,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,8d6d8407-6ea5-42b2-9c97-587b65c90249
d462391b-abb0-4f1c-adcb-c3b7243a6ec3,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,4411b459-9587-482b-9075-fd8aaaf9d4fd
28eb8180-6670-4b04-85ad-bb5120fa3c00,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,24055ac5-2520-4f88-95a1-1ae58ff79e6f
2d2434e2-841e-4682-8f14-f1ecd05c9592,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,af5e1283-8a1e-4457-aebc-cb532e1b30f6
01c9141b-9493-49b7-b00b-56ce42153f3a,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,0793e267-956e-4773-b0b2-766881ebd5cd
93410eb4-b9a2-4f23-8fc7-631810a9396b,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,8c81fbe2-dd5e-4e41-bc46-c9b4e01d29dc
1d8d714c-d02c-42bd-8776-c434df2e1925,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,42210dbd-cd4a-4823-a3ee-edb86eccf0a4
7da7f2d6-e7f7-4b65-9408-597545e3f736,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,e27602dc-2079-4d07-aaa8-126b76771cb8
a182c520-599b-47cc-b31f-28e8532ffb66,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,e6b5611e-02ff-44bf-af46-829af691fab2
8ebe8d09-25be-4be8-9cf1-4ec695353cb0,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,7b513a08-317e-4e1c-bf39-2fc5449ddbdb
e5538cce-3385-4b55-9aba-f8bd69d8a03d,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,b4a5ca71-e88d-400d-8a99-173255f2bc97
013ad273-887f-4453-bc56-e5836ea5a42c,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv564,2027d7d4-4a96-4190-a417-357d50e540d8
67abc886-5320-47e6-8b30-66254e351dd3,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,af6eede0-a94d-4c4b-9422-676dde6962ae
18b1bbb7-b673-4121-8ea9-bd661d37d945,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,632e14b6-1f14-42be-bddb-a7ad7ec15472
03725cf7-6733-44a1-8bbf-45abb61cae0a,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,a7f56142-8516-4dcb-875b-86cbd370ecb0
43f99e66-c9bc-4c89-abc2-a845ac3fe0d2,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,195d9c42-102a-4f39-8823-64873102b921
0c6ca3f8-e0dc-4b0b-9bbc-3966e6db611b,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,040f6ab8-6635-4f61-8fa2-4efc88abb48a
34406001-99fe-4e4a-b66b-5c4ab6148f3e,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv564,d2f64efb-10da-4dfa-bc7b-35bf6407170d
871d20bc-3d30-40dc-b4ea-2ac5b28b4bcd,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,b2fe7a47-a9d8-47ae-9c09-560195cd9b32
f7273718-6e50-43d9-ae6e-e12d453edffd,node0gwfqp9q56yjh101ewzvc9yez720735,CORRECT,bjv564,a4773450-4e91-4c50-bfb3-a63a06abd578
99e6e953-dcc3-496e-b0a2-fbec71fe1158,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,fadc1130-f8f9-484b-b1b3-af01e7f4ef15
421348ee-68a1-4a45-a97b-f2f278eef4f9,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,3dc2f720-ac19-465b-9d1f-e1de699dd1b5
ff7eddf2-5546-485f-9bad-0ff614a432be,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,4c7801ed-e0f5-4769-963c-430cb1713882
c819516b-5972-4aae-a088-c28dd8980e09,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,81c69261-4cb6-4f48-8333-95db24f36bbf
c59cc5e3-b30d-4fc0-8e5f-0b899fd80951,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,381e091f-2249-48b9-bf85-65c29685513e
76d78773-b4f4-4c74-927d-644c53543125,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,ba8bbe22-84a8-4277-afc8-4645106573dc
5b10af1f-3741-4b5e-a2b6-47b92c07a0bd,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,5a656889-bc5d-4622-8105-3238ecf444fc
c45838c1-8b3c-45ed-80ff-1d0796d820cd,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,4f038c80-c1fe-46c9-ad0d-af32b85b94cc
192423cf-a5fd-4d8d-813d-d83df4b3f5d2,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,95b91730-7d6d-4fcb-b190-a74c16b91ba6
dce92099-a364-4432-bd54-d7049dd7035c,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,11687482-485e-46c4-942b-e2de39fad713
31dda30c-02fa-45a7-8f40-b8507e4fb8c2,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,b435f528-8218-49b2-960a-426936cb0ea2
61a2649d-a488-4633-957b-e51a1952930c,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,9e36e175-eb6b-49dc-b68c-462bb3bc9b78
de1b7bd2-662e-4d68-b30b-6ffeb6abf3ba,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,0339e332-3eb7-42f2-b772-898628a947b1
2907a88b-8cba-4e76-97da-0331250e845a,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,9a722361-48ed-43d7-acf3-75f5737fda0a
8b5b67ec-994f-4fa0-b3ff-8d6b436c1225,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,cfd5f7c4-7650-43eb-b648-32f388861744
cc6f7340-0743-4f57-915d-882ed27618e4,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,84c1253b-e52b-4471-b048-2484b445c573
53e2e156-2b56-4918-b384-159f972fe6b6,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,74b12d74-59ef-47c0-ad54-49825ef668e5
87dbb6b9-6048-4e43-92c4-429bfede5dd3,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,457ad084-2664-4b14-9866-65c69b74498d
15ff33f5-985f-49c3-a86a-c4d30e9874c6,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,698bf28a-4609-41d8-acd9-af2441703865
164a2cac-ca3a-4ede-ab0f-4f198c854065,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,990b4367-21a6-4b38-86d1-8dfc77917f66
5dee19bb-b2fa-4ef0-b9bd-567a5215a44e,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,79113342-27c8-4830-b697-1821f28dcbba
761d0ba8-bf2b-4e3a-b310-56b893369d9f,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,59301fdc-0af7-4ac7-8f89-d099c1f7c2d1
39d45f19-16b3-46df-bff5-fa495a275f0f,node0vvzr5i2unv5t1ekxcfys58jy46505,WRONG,bjv564,3ed03aac-6b47-4538-ae23-f26dd4342c97
e2554c39-d581-4863-8030-a4db78198089,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,39df7798-3fb6-489b-9a71-6bb106199825
d16a9419-7cd8-419f-a4d8-d69ad29e4693,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,ec78daf7-5eb9-4146-bc71-7ba99ead6d82
7bf655e2-5ef5-4269-a8d9-e1a7938eff6a,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv564,bf303d88-e74e-43dc-9eef-c9552a3cf959
abf87099-4984-4f07-9df1-c575aa233b4d,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,4dae0979-6748-4478-81d8-5815670b3537
a6a9df40-17ba-4758-8777-df8fc6296596,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,35f48208-da5c-4666-bc8c-474b6ebd7ce9
5467fdfd-2b36-4747-9c5f-937a1db6ec3c,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,7b596ab3-a423-4c52-941a-74d2fdb588d6
c3d324d1-ed37-484a-8bf6-0d275e2252c6,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,103d3802-5d88-4fd2-bfa0-0c9f4c36a7f5
1bfebb11-2797-4cba-9c08-9d1d6806d0f5,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,8c167d93-bc63-48b0-ab42-915978041cee
803ff783-eaab-44fb-bd6f-997a15d90cf9,node03wc3plhg6vyd1bbo2x0wahcl841721,WRONG,bjv564,1e6cdeff-e411-42ce-9dfa-d85c94ee8dc3
b5320f82-9036-454c-bd3a-1356ceaf48d6,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,5be7665f-18f4-4d1c-9aa3-1e6420a0664a
8be2213e-560e-4610-a6a6-1d0910cc2875,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,5c202711-3e7d-4ff0-961d-82396bd4ab96
016521a0-c524-4eff-96a8-9b1e878d1eca,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,edf81588-00fb-418d-a550-ed818cb1b55f
c08e3a64-96a4-4add-894e-1beaf6fc53a8,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,ed3689aa-9ce8-4c97-9039-a339aef01500
854ce012-7429-402f-8e39-1c75f94d8963,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,09e1a13a-f915-4ffe-9a63-aaf3724a880d
51406a72-4512-4960-92eb-ab52f45b294c,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,675157cb-d3c1-44dd-99f9-82e3ff0617bb
c2f50d29-676c-4ff4-8f2b-57ed5eec33ee,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,aa4d1364-fa60-4e33-99ad-2aa6cbd40a0d
7345b183-9f15-4bbc-8e8d-430fc626afaa,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,348769ab-6f72-468a-bde0-319d59fc2fef
e539904a-d5c9-4427-bd4e-474582f12f66,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,b2e1b690-554a-4f53-8dd4-404d2b320fc5
ca7d0577-a64e-48d4-9d3a-278e69a45fea,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,eac7380b-2870-4d73-ac4e-79fe5fdad6e5
42875344-7997-4f08-aab1-1ace01babd97,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,2abf4ed7-a68a-4129-9447-f9739c50fe8a
4946c308-73a9-4fa0-855f-d3a2ae5ce102,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,c269c0d4-cc4f-4e2d-bbe1-521bc60c8a39
c6ddfc0d-5f27-42d1-9d92-2b12fd2c6d0a,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,a096555a-ff95-4c2e-aa7d-751bd195f628
a9742278-b1cb-44be-9a00-c16d8c5e668e,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,c69a5abf-cb6d-4811-8e64-95bf58e89706
536f2962-e60a-4103-89f8-bcfd51b57c9c,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,2ae727e6-a2b7-4a7d-bdd1-2c464ff66cff
76d6ae76-1852-48b4-8a9a-3b613f1c660d,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,21e92507-5b4c-4765-90c0-5ba372d1abf0
500ae082-a40b-4897-ae36-13600ed25492,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,c60dc23b-581e-4cd8-8ff6-73b07a10eb1e
f2abb2a8-4194-45ff-8df8-0f9b5d05ccdb,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,762aad41-0f9c-4483-837f-d6f3a662e3ac
b013c366-3b82-47ce-be90-f09a98471dbb,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,a12e6745-88e3-4e53-b9b5-6b1018da59ec
f7a610f1-a159-4e1e-8117-1d3ea6e3009d,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv564,db5b8396-d9c6-4577-a499-e76dee4b9154
4989f099-32b1-4375-9c9a-05acf1aba842,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,e19b3eca-14ec-425f-bbba-9c26f1566d25
49c892f3-c9c9-4396-9ea7-aecccc4388c3,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,f2fff045-7a17-469a-8771-f01096b76335
27b14434-184c-4b55-afc2-9a7a71991f52,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,489ef948-7666-4166-ac86-8071d21d970d
49a90b69-e118-4a54-b515-4c3142343341,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,f3240025-9dc8-4221-88ad-95c32337290e
ff87efb8-651f-420e-992c-7671513743ef,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,2ad1912d-d651-4526-94b9-4ed93a516df1
0445270c-be75-48a9-a2a2-86f5271e8d99,node0yuv3iymw0fawbz52dhwzrr6x24056,WRONG,bjv564,285c67b4-f932-4270-a58c-304fe13e929e
481a1860-80bf-49e7-8b29-8f7d9de4181e,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,5d51c822-f67d-4526-8c78-9ce57cdcb504
b337ed7d-853f-4bc7-b010-2aa9430236a9,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,093b9a99-8186-473f-a364-ff59acd9fb44
44fa4428-1560-4007-9bfb-00ad55eecd35,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,7491c6ef-d5cc-49ee-86cd-dba7de725478
c3053fec-ea92-497e-ba18-d242267dae0b,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,493481b1-0dbd-4d43-9820-d7f025d899ec
3536d6a9-e2f1-4062-971f-79d5e0d018fa,node07roeyegtwukc17bcq0rkh89g32838,WRONG,bjv564,a7cbf3a6-9179-4794-a5f0-36af61e20592
aeac9658-97a4-4307-bd87-b771a97359b3,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,0d3e82d0-4516-476f-a56a-bef2a63c8de0
e2116187-f5e4-42d3-826e-35b062b12e43,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,256e9c20-b80e-40e8-a05a-540dc1db1e0e
ea17d41c-0726-4ea0-9a0a-c29c9400971b,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,a48e0e17-8a33-412b-ab8f-eee7b9f2e552
e7419a2e-e05b-49ea-a693-6e524fb26b05,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,c90797c4-c3e8-49b8-a6aa-8885be2184c8
ce5a9f26-f920-4d44-8a76-6006e5a603cb,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,3533a6ba-7ac4-4fe3-948c-937dd315fadd
55e30c2d-cd12-4941-8040-ea4f4305a26d,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,5f6e529a-e262-46d0-bd95-97e07ed35cda
dc02d773-c2ce-4418-b27f-dcf669f79b00,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,1fc7cf9b-ad1d-4ab1-bb72-272023d2a49b
32dbaee3-6c67-4860-bd6b-2656f559be45,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,a5748b94-0a26-44db-9888-098cba863829
bb52165b-0f48-43ea-8ae9-a4bed3bf83ac,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,cc047d74-0650-4735-aa16-c97a36dd9e99
bea50fc5-2bce-4101-8b89-6e01a942d90f,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,afb086ea-efdd-48fc-8aa9-da49d97de584
70f72032-603b-4b3a-a3bf-3461cd469cb9,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,9306f87e-1731-49ee-b2ab-caaa1f7e9051
cf628431-054a-4505-8177-02cc208b649d,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,bb712e3d-aee1-40bf-a868-04ee691040e9
105b9152-11ec-4954-ab4e-e6b751a2ed17,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,a0c206fe-54c0-4652-81a2-c0c338584334
d162d863-2dda-4e67-8d99-7f70010d422e,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,d80ce3ac-d539-4d04-a0b0-e69c363d7768
453f16d5-4342-4b67-81f4-4062716e146d,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,7aef4d3c-18a3-4d57-b458-ed521bf8aa16
91600079-7e5c-477a-a2d8-d499bd851ba5,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,2020498f-2779-4ee8-8a83-cac0b2d0ae74
c3432aa0-0736-48d2-b890-cf969f9e89dc,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,1071d275-999b-470b-b992-0ac3dbb3d5b3
1463c2be-811c-466d-a768-1e1feb4d8c2c,node0vvzr5i2unv5t1ekxcfys58jy46505,CORRECT,bjv564,19b4f0df-beb8-4b50-9d49-b73f9c425a72
7fca36dd-b45f-4b04-ab48-3b45a5c2231c,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,204261b9-012b-4fc9-9fca-fb098816eca4
797e0fa9-b667-4fab-af5e-d71a900b41e9,node03wc3plhg6vyd1bbo2x0wahcl841721,CORRECT,bjv564,b27363fd-cfa4-4ed6-a676-0c16302e9f11
90d2cfd8-521b-45d4-9778-0be2799094df,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,cca1f707-787f-467c-9bcb-11aeebdbf30e
585271c8-08d7-4e75-ac86-4c5c96ac3af0,node0yuv3iymw0fawbz52dhwzrr6x24056,CORRECT,bjv564,7ec06cd5-521a-4f7b-8b9e-85a4a648c601
2a742d88-be60-4b79-a2d1-163aca7d9d9e,node07roeyegtwukc17bcq0rkh89g32838,CORRECT,bjv564,ed7a6d36-8114-456f-9b8c-bc0bc6973e24
